,transaction_id,date,product_category,product_name,units_sold,unit_price,total_revenue,region,payment_method
84285,104286,2023-12-05,Books,1984 by George Orwell,4,19.99,79.96,Europe,Google Pay
84286,104287,2023-12-05,Clothing,Levis 501 Jeans,6,69.99,419.94,Europe,Credit Card
84287,104288,2023-12-05,Clothing,Nike Air Force 1,4,89.99,359.96,South America,Apple Pay
84288,104289,2023-12-05,Clothing,North Face Down Jacket,8,249.99,1999.92,South America,Debit Card
84289,104290,2023-12-05,Clothing,North Face Down Jacket,1,249.99,249.99,North America,PayPal
84290,104291,2023-12-05,Clothing,North Face Down Jacket,8,249.99,1999.92,South America,Apple Pay
84291,104292,2023-12-05,Clothing,North Face Down Jacket,3,249.99,749.97,Australia,Credit Card
84292,104293,2023-12-05,Clothing,Lululemon Align Leggings,1,98.0,98.0,South America,Apple Pay
84293,104294,2023-12-05,Clothing,Lululemon Align Leggings,6,98.0,588.0,Asia,Credit Card
84294,104295,2023-12-05,Clothing,Lululemon Align Leggings,6,98.0,588.0,Australia,PayPal
84295,104296,2023-12-05,Clothing,Lululemon Align Leggings,3,98.0,294.0,North America,PayPal
84296,104297,2023-12-05,Clothing,Patagonia Better Sweater,8,139.99,1119.92,North America,Credit Card
84297,104298,2023-12-05,Clothing,Adidas Ultraboost Running Shoes,3,179.99,539.97,South America,Apple Pay
84298,104299,2023-12-05,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,Australia,PayPal
84299,104300,2023-12-05,Clothing,Adidas Ultraboost Running Shoes,8,179.99,1439.92,North America,Credit Card
84300,104301,2023-12-05,Clothing,Ray-Ban Aviator Sunglasses,6,154.99,929.94,Europe,PayPal
84301,104302,2023-12-05,Clothing,Ray-Ban Aviator Sunglasses,4,154.99,619.96,North America,Credit Card
84302,104303,2023-12-05,Clothing,Ray-Ban Aviator Sunglasses,3,154.99,464.97,Europe,Debit Card
84303,104304,2023-12-05,Clothing,Uniqlo Ultra Light Down Jacket,6,79.99,479.94,North America,PayPal
84304,104305,2023-12-05,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,South America,Credit Card
84305,104306,2023-12-05,Electronics,iPhone 14 Pro,4,999.99,3999.96,North America,Debit Card
84306,104307,2023-12-05,Electronics,iPhone 14 Pro,8,999.99,7999.92,Asia,Google Pay
84307,104308,2023-12-05,Electronics,iPhone 14 Pro,3,999.99,2999.97,North America,Google Pay
84308,104309,2023-12-05,Electronics,iPhone 14 Pro,6,999.99,5999.94,Europe,Google Pay
84309,104310,2023-12-05,Electronics,MacBook Pro 16-inch,8,2499.99,19999.92,Europe,Google Pay
84310,104311,2023-12-05,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,South America,Google Pay
84311,104312,2023-12-05,Electronics,MacBook Pro 16-inch,6,2499.99,14999.94,South America,Apple Pay
84312,104313,2023-12-05,Electronics,Samsung Galaxy Tab S8,6,749.99,4499.94,Australia,Debit Card
84313,104314,2023-12-05,Electronics,Samsung Galaxy Tab S8,6,749.99,4499.94,Europe,Google Pay
84314,104315,2023-12-05,Electronics,Sony WH-1000XM4 Headphones,3,349.99,1049.97,Asia,Debit Card
84315,104316,2023-12-05,Electronics,Apple AirPods Pro,6,249.99,1499.94,Asia,Debit Card
84316,104317,2023-12-05,Electronics,Apple AirPods Pro,6,249.99,1499.94,Europe,Credit Card
84317,104318,2023-12-05,Electronics,Apple AirPods Pro,1,249.99,249.99,South America,PayPal
84318,104319,2023-12-05,Electronics,Nintendo Switch,3,299.99,899.97,South America,Credit Card
84319,104320,2023-12-05,Electronics,Nintendo Switch,8,299.99,2399.92,Asia,Google Pay
84320,104321,2023-12-05,Electronics,Nintendo Switch,4,299.99,1199.96,North America,PayPal
84321,104322,2023-12-05,Electronics,Sony PlayStation 5,6,499.99,2999.94,Asia,Apple Pay
84322,104323,2023-12-05,Electronics,Sony PlayStation 5,1,499.99,499.99,Asia,Google Pay
84323,104324,2023-12-05,Electronics,Sony PlayStation 5,1,499.99,499.99,Australia,Google Pay
84324,104325,2023-12-05,Electronics,Sony PlayStation 5,4,499.99,1999.96,Australia,Google Pay
84325,104326,2023-12-05,Electronics,Apple Watch Series 8,4,399.99,1599.96,North America,Credit Card
84326,104327,2023-12-05,Electronics,Apple Watch Series 8,4,399.99,1599.96,North America,Google Pay
84327,104328,2023-12-05,Home Appliances,Dyson V11 Vacuum,3,499.99,1499.97,Australia,Google Pay
84328,104329,2023-12-05,Home Appliances,Dyson V11 Vacuum,3,499.99,1499.97,South America,Debit Card
84329,104330,2023-12-05,Home Appliances,Instant Pot Duo,1,89.99,89.99,Asia,Debit Card
84330,104331,2023-12-05,Home Appliances,Instant Pot Duo,4,89.99,359.96,North America,PayPal
84331,104332,2023-12-05,Home Appliances,KitchenAid Stand Mixer,6,379.99,2279.94,Europe,Debit Card
84332,104333,2023-12-05,Home Appliances,KitchenAid Stand Mixer,1,379.99,379.99,South America,PayPal
84333,104334,2023-12-05,Home Appliances,KitchenAid Stand Mixer,4,379.99,1519.96,Europe,PayPal
84334,104335,2023-12-05,Home Appliances,Roomba i7+,8,799.99,6399.92,South America,Debit Card
84335,104336,2023-12-05,Home Appliances,Roomba i7+,8,799.99,6399.92,Asia,Google Pay
84336,104337,2023-12-05,Home Appliances,Keurig K-Elite Coffee Maker,6,189.99,1139.94,Europe,Credit Card
84337,104338,2023-12-05,Home Appliances,Keurig K-Elite Coffee Maker,8,189.99,1519.92,South America,Google Pay
84338,104339,2023-12-05,Home Appliances,Keurig K-Elite Coffee Maker,3,189.99,569.97,North America,PayPal
84339,104340,2023-12-05,Home Appliances,Keurig K-Elite Coffee Maker,1,189.99,189.99,Asia,Google Pay
84340,104341,2023-12-05,Home Appliances,Vitamix Explorian Blender,3,349.99,1049.97,Europe,Credit Card
84341,104342,2023-12-05,Home Appliances,Vitamix Explorian Blender,1,349.99,349.99,North America,Apple Pay
84342,104343,2023-12-05,Home Appliances,Vitamix Explorian Blender,8,349.99,2799.92,Asia,Apple Pay
84343,104344,2023-12-05,Home Appliances,Dyson Pure Cool Link,8,499.99,3999.92,Europe,Credit Card
84344,104345,2023-12-05,Home Appliances,Dyson Pure Cool Link,6,499.99,2999.94,South America,Credit Card
84345,104346,2023-12-05,Home Appliances,Breville Smart Oven,8,299.99,2399.92,Asia,Google Pay
84346,104347,2023-12-05,Home Appliances,Breville Smart Oven,1,299.99,299.99,South America,PayPal
84347,104348,2023-12-05,Sports,Wilson Evolution Basketball,6,29.99,179.94,South America,Credit Card
84348,104349,2023-12-05,Sports,Wilson Evolution Basketball,3,29.99,89.97,Asia,Google Pay
84349,104350,2023-12-05,Sports,Wilson Evolution Basketball,1,29.99,29.99,North America,Google Pay
84350,104351,2023-12-05,Sports,Wilson Evolution Basketball,8,29.99,239.92,South America,Debit Card
84351,104352,2023-12-05,Sports,Babolat Pure Drive Tennis Racket,1,199.99,199.99,Asia,PayPal
84352,104353,2023-12-05,Sports,Babolat Pure Drive Tennis Racket,4,199.99,799.96,South America,Credit Card
84353,104354,2023-12-05,Sports,Garmin Forerunner 945,6,599.99,3599.94,Asia,PayPal
84354,104355,2023-12-05,Sports,Peloton Bike,8,1895.0,15160.0,Europe,PayPal
84355,104356,2023-12-05,Sports,Peloton Bike,6,1895.0,11370.0,Europe,PayPal
84356,104357,2023-12-05,Sports,Peloton Bike,8,1895.0,15160.0,South America,PayPal
84357,104358,2023-12-05,Sports,Peloton Bike,4,1895.0,7580.0,Asia,PayPal
84358,104359,2023-12-05,Sports,Bowflex SelectTech 552 Dumbbells,4,399.99,1599.96,Asia,Apple Pay
84359,104360,2023-12-05,Sports,Bowflex SelectTech 552 Dumbbells,8,399.99,3199.92,Australia,PayPal
84360,104361,2023-12-05,Sports,Nike Air Zoom Pegasus 37,3,129.99,389.97,North America,PayPal
84361,104362,2023-12-05,Sports,Nike Air Zoom Pegasus 37,6,129.99,779.94,South America,Debit Card
84362,104363,2023-12-05,Sports,YETI Tundra 45 Cooler,8,299.99,2399.92,North America,PayPal
84363,104364,2023-12-05,Sports,YETI Tundra 45 Cooler,6,299.99,1799.94,Europe,Debit Card
84364,104365,2023-12-05,Sports,Fitbit Charge 5,1,129.99,129.99,South America,Apple Pay
84365,104366,2023-12-05,Sports,Fitbit Charge 5,8,129.99,1039.92,Australia,Debit Card
84366,104367,2023-12-05,Sports,Fitbit Charge 5,3,129.99,389.97,North America,Google Pay
84367,104368,2023-12-05,Sports,Fitbit Charge 5,8,129.99,1039.92,South America,Apple Pay
84368,104369,2023-12-06,Beauty Products,Neutrogena Skincare Set,6,89.99,539.94,Australia,Apple Pay
84369,104370,2023-12-06,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,North America,Credit Card
84370,104371,2023-12-06,Beauty Products,Neutrogena Skincare Set,3,89.99,269.97,Europe,Google Pay
84371,104372,2023-12-06,Beauty Products,Chanel No. 5 Perfume,4,129.99,519.96,North America,PayPal
84372,104373,2023-12-06,Beauty Products,Chanel No. 5 Perfume,1,129.99,129.99,Europe,Debit Card
84373,104374,2023-12-06,Beauty Products,Chanel No. 5 Perfume,1,129.99,129.99,South America,Apple Pay
84374,104375,2023-12-06,Beauty Products,La Mer Creme de la Mer Moisturizer,6,190.0,1140.0,Australia,Google Pay
84375,104376,2023-12-06,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Asia,Apple Pay
84376,104377,2023-12-06,Beauty Products,La Mer Creme de la Mer Moisturizer,4,190.0,760.0,Europe,Debit Card
84377,104378,2023-12-06,Beauty Products,Drunk Elephant C-Firma Day Serum,3,78.0,234.0,North America,Google Pay
84378,104379,2023-12-06,Beauty Products,Drunk Elephant C-Firma Day Serum,6,78.0,468.0,Europe,PayPal
84379,104380,2023-12-06,Beauty Products,Drunk Elephant C-Firma Day Serum,8,78.0,624.0,South America,Apple Pay
84380,104381,2023-12-06,Beauty Products,Charlotte Tilbury Magic Cream,1,100.0,100.0,South America,Credit Card
84381,104382,2023-12-06,Beauty Products,Charlotte Tilbury Magic Cream,3,100.0,300.0,Asia,Credit Card
84382,104383,2023-12-06,Beauty Products,Charlotte Tilbury Magic Cream,6,100.0,600.0,South America,Debit Card
84383,104384,2023-12-06,Beauty Products,Tatcha The Water Cream,4,68.0,272.0,Australia,Google Pay
84384,104385,2023-12-06,Beauty Products,Sunday Riley Good Genes,6,105.0,630.0,Asia,Debit Card
84385,104386,2023-12-06,Beauty Products,Sunday Riley Good Genes,8,105.0,840.0,Australia,Debit Card
84386,104387,2023-12-06,Beauty Products,Sunday Riley Good Genes,3,105.0,315.0,Australia,Google Pay
84387,104388,2023-12-06,Beauty Products,Estee Lauder Advanced Night Repair,8,105.0,840.0,North America,PayPal
84388,104389,2023-12-06,Beauty Products,Estee Lauder Advanced Night Repair,6,105.0,630.0,South America,Google Pay
84389,104390,2023-12-06,Beauty Products,Estee Lauder Advanced Night Repair,3,105.0,315.0,North America,Debit Card
84390,104391,2023-12-06,Beauty Products,Estee Lauder Advanced Night Repair,1,105.0,105.0,Asia,PayPal
84391,104392,2023-12-06,Books,Atomic Habits by James Clear,6,16.99,101.94,Europe,Credit Card
84392,104393,2023-12-06,Books,Atomic Habits by James Clear,8,16.99,135.92,Europe,Credit Card
84393,104394,2023-12-06,Books,Atomic Habits by James Clear,8,16.99,135.92,South America,Debit Card
84394,104395,2023-12-06,Books,The Da Vinci Code,3,15.99,47.97,Australia,PayPal
84395,104396,2023-12-06,Books,Dune by Frank Herbert,8,25.99,207.92,Asia,Google Pay
84396,104397,2023-12-06,Books,Dune by Frank Herbert,6,25.99,155.94,South America,PayPal
84397,104398,2023-12-06,Books,Sapiens A Brief History of Humankind,4,18.99,75.96,Asia,Apple Pay
84398,104399,2023-12-06,Books,Sapiens A Brief History of Humankind,4,18.99,75.96,Europe,Debit Card
84399,104400,2023-12-06,Books,Sapiens A Brief History of Humankind,3,18.99,56.97,North America,Apple Pay
84400,104401,2023-12-06,Books,Harry Potter and the Sorcerers Stone,8,24.99,199.92,Australia,PayPal
84401,104402,2023-12-06,Books,The Alchemist by Paulo Coelho,4,14.99,59.96,South America,Google Pay
84402,104403,2023-12-06,Books,The Alchemist by Paulo Coelho,1,14.99,14.99,North America,Credit Card
84403,104404,2023-12-06,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,South America,Debit Card
84404,104405,2023-12-06,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,North America,Debit Card
84405,104406,2023-12-06,Books,Where the Crawdads Sing by Delia Owens,1,18.99,18.99,South America,PayPal
84406,104407,2023-12-06,Books,1984 by George Orwell,6,19.99,119.94,South America,PayPal
84407,104408,2023-12-06,Clothing,Levis 501 Jeans,3,69.99,209.97,Australia,Credit Card
84408,104409,2023-12-06,Clothing,Levis 501 Jeans,3,69.99,209.97,Asia,Credit Card
84409,104410,2023-12-06,Clothing,Nike Air Force 1,8,89.99,719.92,North America,Apple Pay
84410,104411,2023-12-06,Clothing,North Face Down Jacket,3,249.99,749.97,South America,Credit Card
84411,104412,2023-12-06,Clothing,North Face Down Jacket,1,249.99,249.99,Asia,Debit Card
84412,104413,2023-12-06,Clothing,North Face Down Jacket,6,249.99,1499.94,North America,PayPal
84413,104414,2023-12-06,Clothing,North Face Down Jacket,4,249.99,999.96,South America,PayPal
84414,104415,2023-12-06,Clothing,Lululemon Align Leggings,4,98.0,392.0,North America,Apple Pay
84415,104416,2023-12-06,Clothing,Lululemon Align Leggings,3,98.0,294.0,Asia,Google Pay
84416,104417,2023-12-06,Clothing,Lululemon Align Leggings,8,98.0,784.0,North America,Credit Card
84417,104418,2023-12-06,Clothing,Lululemon Align Leggings,6,98.0,588.0,Asia,PayPal
84418,104419,2023-12-06,Clothing,Patagonia Better Sweater,1,139.99,139.99,North America,Apple Pay
84419,104420,2023-12-06,Clothing,Adidas Ultraboost Running Shoes,6,179.99,1079.94,Asia,Apple Pay
84420,104421,2023-12-06,Clothing,Adidas Ultraboost Running Shoes,4,179.99,719.96,South America,Google Pay
84421,104422,2023-12-06,Clothing,Ray-Ban Aviator Sunglasses,8,154.99,1239.92,Asia,PayPal
84422,104423,2023-12-06,Clothing,Ray-Ban Aviator Sunglasses,4,154.99,619.96,South America,Credit Card
84423,104424,2023-12-06,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Australia,Apple Pay
84424,104425,2023-12-06,Clothing,Uniqlo Ultra Light Down Jacket,3,79.99,239.97,South America,Credit Card
84425,104426,2023-12-06,Clothing,Uniqlo Ultra Light Down Jacket,4,79.99,319.96,Australia,Google Pay
84426,104427,2023-12-06,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Asia,Google Pay
84427,104428,2023-12-06,Electronics,iPhone 14 Pro,6,999.99,5999.94,Europe,Apple Pay
84428,104429,2023-12-06,Electronics,iPhone 14 Pro,1,999.99,999.99,Asia,Credit Card
84429,104430,2023-12-06,Electronics,iPhone 14 Pro,3,999.99,2999.97,Europe,Apple Pay
84430,104431,2023-12-06,Electronics,iPhone 14 Pro,8,999.99,7999.92,Asia,Debit Card
84431,104432,2023-12-06,Electronics,MacBook Pro 16-inch,8,2499.99,19999.92,South America,Debit Card
84432,104433,2023-12-06,Electronics,MacBook Pro 16-inch,4,2499.99,9999.96,Australia,Apple Pay
84433,104434,2023-12-06,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,North America,Debit Card
84434,104435,2023-12-06,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,Australia,Debit Card
84435,104436,2023-12-06,Electronics,Samsung Galaxy Tab S8,4,749.99,2999.96,Europe,Debit Card
84436,104437,2023-12-06,Electronics,Samsung Galaxy Tab S8,6,749.99,4499.94,South America,Apple Pay
84437,104438,2023-12-06,Electronics,Samsung Galaxy Tab S8,8,749.99,5999.92,South America,Credit Card
84438,104439,2023-12-06,Electronics,Samsung Galaxy Tab S8,4,749.99,2999.96,South America,Google Pay
84439,104440,2023-12-06,Electronics,Sony WH-1000XM4 Headphones,6,349.99,2099.94,Australia,Debit Card
84440,104441,2023-12-06,Electronics,Sony WH-1000XM4 Headphones,6,349.99,2099.94,South America,Apple Pay
84441,104442,2023-12-06,Electronics,Apple AirPods Pro,4,249.99,999.96,Asia,Apple Pay
84442,104443,2023-12-06,Electronics,Apple AirPods Pro,4,249.99,999.96,North America,PayPal
84443,104444,2023-12-06,Electronics,Apple AirPods Pro,1,249.99,249.99,Asia,Apple Pay
84444,104445,2023-12-06,Electronics,Apple AirPods Pro,1,249.99,249.99,South America,Credit Card
84445,104446,2023-12-06,Electronics,Nintendo Switch,4,299.99,1199.96,Europe,Apple Pay
84446,104447,2023-12-06,Electronics,Sony PlayStation 5,6,499.99,2999.94,North America,Google Pay
84447,104448,2023-12-06,Electronics,Apple Watch Series 8,1,399.99,399.99,Asia,Debit Card
84448,104449,2023-12-06,Home Appliances,Dyson V11 Vacuum,3,499.99,1499.97,Asia,PayPal
84449,104450,2023-12-06,Home Appliances,Instant Pot Duo,1,89.99,89.99,Australia,Google Pay
84450,104451,2023-12-06,Home Appliances,Instant Pot Duo,4,89.99,359.96,Europe,Debit Card
84451,104452,2023-12-06,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,North America,Google Pay
84452,104453,2023-12-06,Home Appliances,Roomba i7+,1,799.99,799.99,Asia,Google Pay
84453,104454,2023-12-06,Home Appliances,Roomba i7+,8,799.99,6399.92,Europe,Google Pay
84454,104455,2023-12-06,Home Appliances,Roomba i7+,6,799.99,4799.94,Asia,Credit Card
84455,104456,2023-12-06,Home Appliances,Keurig K-Elite Coffee Maker,6,189.99,1139.94,South America,Debit Card
84456,104457,2023-12-06,Home Appliances,Keurig K-Elite Coffee Maker,8,189.99,1519.92,Europe,Credit Card
84457,104458,2023-12-06,Home Appliances,Vitamix Explorian Blender,6,349.99,2099.94,South America,Google Pay
84458,104459,2023-12-06,Home Appliances,Dyson Pure Cool Link,1,499.99,499.99,Europe,Credit Card
84459,104460,2023-12-06,Home Appliances,Dyson Pure Cool Link,8,499.99,3999.92,Australia,Apple Pay
84460,104461,2023-12-06,Home Appliances,Breville Smart Oven,6,299.99,1799.94,Europe,Apple Pay
84461,104462,2023-12-06,Sports,Wilson Evolution Basketball,3,29.99,89.97,South America,PayPal
84462,104463,2023-12-06,Sports,Babolat Pure Drive Tennis Racket,4,199.99,799.96,Australia,Debit Card
84463,104464,2023-12-06,Sports,Garmin Forerunner 945,8,599.99,4799.92,Asia,Debit Card
84464,104465,2023-12-06,Sports,Garmin Forerunner 945,8,599.99,4799.92,North America,PayPal
84465,104466,2023-12-06,Sports,Peloton Bike,1,1895.0,1895.0,Australia,Credit Card
84466,104467,2023-12-06,Sports,Bowflex SelectTech 552 Dumbbells,4,399.99,1599.96,Europe,Google Pay
84467,104468,2023-12-06,Sports,Bowflex SelectTech 552 Dumbbells,6,399.99,2399.94,Australia,Credit Card
84468,104469,2023-12-06,Sports,Bowflex SelectTech 552 Dumbbells,6,399.99,2399.94,Australia,Debit Card
84469,104470,2023-12-06,Sports,Bowflex SelectTech 552 Dumbbells,8,399.99,3199.92,Australia,Apple Pay
84470,104471,2023-12-06,Sports,Nike Air Zoom Pegasus 37,8,129.99,1039.92,Europe,Apple Pay
84471,104472,2023-12-06,Sports,Nike Air Zoom Pegasus 37,1,129.99,129.99,South America,Apple Pay
84472,104473,2023-12-06,Sports,Nike Air Zoom Pegasus 37,1,129.99,129.99,Asia,Google Pay
84473,104474,2023-12-06,Sports,YETI Tundra 45 Cooler,1,299.99,299.99,South America,Apple Pay
84474,104475,2023-12-06,Sports,YETI Tundra 45 Cooler,4,299.99,1199.96,Australia,Credit Card
84475,104476,2023-12-06,Sports,Fitbit Charge 5,3,129.99,389.97,Asia,PayPal
84476,104477,2023-12-07,Beauty Products,Neutrogena Skincare Set,6,89.99,539.94,South America,Debit Card
84477,104478,2023-12-07,Beauty Products,Neutrogena Skincare Set,1,89.99,89.99,Australia,PayPal
84478,104479,2023-12-07,Beauty Products,Neutrogena Skincare Set,6,89.99,539.94,Asia,Credit Card
84479,104480,2023-12-07,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,Asia,Apple Pay
84480,104481,2023-12-07,Beauty Products,Chanel No. 5 Perfume,4,129.99,519.96,Australia,Credit Card
84481,104482,2023-12-07,Beauty Products,Chanel No. 5 Perfume,4,129.99,519.96,Europe,Google Pay
84482,104483,2023-12-07,Beauty Products,Chanel No. 5 Perfume,4,129.99,519.96,Europe,Google Pay
84483,104484,2023-12-07,Beauty Products,La Mer Creme de la Mer Moisturizer,4,190.0,760.0,South America,PayPal
84484,104485,2023-12-07,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,North America,Credit Card
84485,104486,2023-12-07,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Asia,Debit Card
84486,104487,2023-12-07,Beauty Products,Drunk Elephant C-Firma Day Serum,4,78.0,312.0,Australia,Credit Card
84487,104488,2023-12-07,Beauty Products,Drunk Elephant C-Firma Day Serum,3,78.0,234.0,North America,Apple Pay
84488,104489,2023-12-07,Beauty Products,Drunk Elephant C-Firma Day Serum,3,78.0,234.0,Australia,Credit Card
84489,104490,2023-12-07,Beauty Products,Charlotte Tilbury Magic Cream,4,100.0,400.0,Asia,Debit Card
84490,104491,2023-12-07,Beauty Products,Charlotte Tilbury Magic Cream,3,100.0,300.0,Australia,Apple Pay
84491,104492,2023-12-07,Beauty Products,Charlotte Tilbury Magic Cream,1,100.0,100.0,Australia,PayPal
84492,104493,2023-12-07,Beauty Products,Charlotte Tilbury Magic Cream,1,100.0,100.0,South America,Credit Card
84493,104494,2023-12-07,Beauty Products,Tatcha The Water Cream,3,68.0,204.0,South America,Debit Card
84494,104495,2023-12-07,Beauty Products,Tatcha The Water Cream,4,68.0,272.0,Europe,PayPal
84495,104496,2023-12-07,Beauty Products,Tatcha The Water Cream,8,68.0,544.0,Asia,Debit Card
84496,104497,2023-12-07,Beauty Products,Tatcha The Water Cream,8,68.0,544.0,North America,PayPal
84497,104498,2023-12-07,Beauty Products,Sunday Riley Good Genes,8,105.0,840.0,North America,PayPal
84498,104499,2023-12-07,Beauty Products,Estee Lauder Advanced Night Repair,8,105.0,840.0,Europe,Debit Card
84499,104500,2023-12-07,Beauty Products,Estee Lauder Advanced Night Repair,1,105.0,105.0,South America,Google Pay
84500,104501,2023-12-07,Beauty Products,Estee Lauder Advanced Night Repair,6,105.0,630.0,Australia,Credit Card
84501,104502,2023-12-07,Beauty Products,Estee Lauder Advanced Night Repair,6,105.0,630.0,South America,Credit Card
84502,104503,2023-12-07,Books,Atomic Habits by James Clear,8,16.99,135.92,North America,PayPal
84503,104504,2023-12-07,Books,The Da Vinci Code,1,15.99,15.99,Asia,Debit Card
84504,104505,2023-12-07,Books,The Da Vinci Code,4,15.99,63.96,North America,Google Pay
84505,104506,2023-12-07,Books,Dune by Frank Herbert,4,25.99,103.96,North America,Google Pay
84506,104507,2023-12-07,Books,Dune by Frank Herbert,8,25.99,207.92,Asia,Google Pay
84507,104508,2023-12-07,Books,Dune by Frank Herbert,1,25.99,25.99,Europe,Debit Card
84508,104509,2023-12-07,Books,Dune by Frank Herbert,1,25.99,25.99,South America,Apple Pay
84509,104510,2023-12-07,Books,Sapiens A Brief History of Humankind,4,18.99,75.96,Australia,Apple Pay
84510,104511,2023-12-07,Books,Sapiens A Brief History of Humankind,6,18.99,113.94,Australia,Debit Card
84511,104512,2023-12-07,Books,Harry Potter and the Sorcerers Stone,8,24.99,199.92,North America,Google Pay
84512,104513,2023-12-07,Books,Harry Potter and the Sorcerers Stone,1,24.99,24.99,South America,Google Pay
84513,104514,2023-12-07,Books,Harry Potter and the Sorcerers Stone,6,24.99,149.94,Europe,PayPal
84514,104515,2023-12-07,Books,Harry Potter and the Sorcerers Stone,4,24.99,99.96,Australia,PayPal
84515,104516,2023-12-07,Books,The Alchemist by Paulo Coelho,6,14.99,89.94,Australia,Debit Card
84516,104517,2023-12-07,Books,The Alchemist by Paulo Coelho,1,14.99,14.99,South America,PayPal
84517,104518,2023-12-07,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,North America,Debit Card
84518,104519,2023-12-07,Books,Where the Crawdads Sing by Delia Owens,8,18.99,151.92,Asia,PayPal
84519,104520,2023-12-07,Books,1984 by George Orwell,3,19.99,59.97,South America,PayPal
84520,104521,2023-12-07,Books,1984 by George Orwell,4,19.99,79.96,Australia,Apple Pay
84521,104522,2023-12-07,Books,1984 by George Orwell,8,19.99,159.92,Asia,Google Pay
84522,104523,2023-12-07,Books,1984 by George Orwell,8,19.99,159.92,Asia,Apple Pay
84523,104524,2023-12-07,Clothing,Levis 501 Jeans,4,69.99,279.96,Europe,Google Pay
84524,104525,2023-12-07,Clothing,Nike Air Force 1,4,89.99,359.96,South America,PayPal
84525,104526,2023-12-07,Clothing,Nike Air Force 1,3,89.99,269.97,South America,PayPal
84526,104527,2023-12-07,Clothing,Nike Air Force 1,4,89.99,359.96,Europe,Google Pay
84527,104528,2023-12-07,Clothing,North Face Down Jacket,1,249.99,249.99,Australia,Credit Card
84528,104529,2023-12-07,Clothing,North Face Down Jacket,4,249.99,999.96,Europe,Apple Pay
84529,104530,2023-12-07,Clothing,North Face Down Jacket,1,249.99,249.99,Europe,Credit Card
84530,104531,2023-12-07,Clothing,Lululemon Align Leggings,6,98.0,588.0,Asia,Apple Pay
84531,104532,2023-12-07,Clothing,Patagonia Better Sweater,1,139.99,139.99,Europe,Debit Card
84532,104533,2023-12-07,Clothing,Patagonia Better Sweater,4,139.99,559.96,South America,PayPal
84533,104534,2023-12-07,Clothing,Patagonia Better Sweater,3,139.99,419.97,Europe,Credit Card
84534,104535,2023-12-07,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,South America,PayPal
84535,104536,2023-12-07,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,North America,PayPal
84536,104537,2023-12-07,Clothing,Adidas Ultraboost Running Shoes,6,179.99,1079.94,North America,Debit Card
84537,104538,2023-12-07,Clothing,Ray-Ban Aviator Sunglasses,6,154.99,929.94,South America,Google Pay
84538,104539,2023-12-07,Clothing,Ray-Ban Aviator Sunglasses,8,154.99,1239.92,Asia,Apple Pay
84539,104540,2023-12-07,Clothing,Ray-Ban Aviator Sunglasses,3,154.99,464.97,Australia,PayPal
84540,104541,2023-12-07,Clothing,Uniqlo Ultra Light Down Jacket,6,79.99,479.94,South America,PayPal
84541,104542,2023-12-07,Electronics,iPhone 14 Pro,8,999.99,7999.92,Australia,PayPal
84542,104543,2023-12-07,Electronics,iPhone 14 Pro,4,999.99,3999.96,Australia,Credit Card
84543,104544,2023-12-07,Electronics,iPhone 14 Pro,1,999.99,999.99,North America,Debit Card
84544,104545,2023-12-07,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,South America,Google Pay
84545,104546,2023-12-07,Electronics,MacBook Pro 16-inch,8,2499.99,19999.92,North America,Debit Card
84546,104547,2023-12-07,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,North America,Google Pay
84547,104548,2023-12-07,Electronics,MacBook Pro 16-inch,1,2499.99,2499.99,North America,Google Pay
84548,104549,2023-12-07,Electronics,Samsung Galaxy Tab S8,6,749.99,4499.94,Asia,PayPal
84549,104550,2023-12-07,Electronics,Sony WH-1000XM4 Headphones,3,349.99,1049.97,Australia,Apple Pay
84550,104551,2023-12-07,Electronics,Apple AirPods Pro,3,249.99,749.97,North America,Google Pay
84551,104552,2023-12-07,Electronics,Apple AirPods Pro,3,249.99,749.97,North America,PayPal
84552,104553,2023-12-07,Electronics,Apple AirPods Pro,1,249.99,249.99,North America,Debit Card
84553,104554,2023-12-07,Electronics,Nintendo Switch,8,299.99,2399.92,Europe,Credit Card
